ENSP,ENSG
ENSP00000507541,ENSG00000023041
ENSP00000507648,ENSG00000023041
ENSP00000507661,ENSG00000023041
ENSP00000507676,ENSG00000023041
ENSP00000507679,ENSG00000023041
ENSP00000508135,ENSG00000023041
ENSP00000508215,ENSG00000023041
ENSP00000508238,ENSG00000023041
ENSP00000282344,ENSG00000152484
ENSP00000478929,ENSG00000152484
ENSP00000480395,ENSG00000152484
ENSP00000295897,ENSG00000163631
ENSP00000384695,ENSG00000163631
ENSP00000392541,ENSG00000163631
ENSP00000401820,ENSG00000163631
ENSP00000421027,ENSG00000163631
ENSP00000422784,ENSG00000163631
ENSP00000423727,ENSG00000163631
ENSP00000426179,ENSG00000163631
ENSP00000480021,ENSG00000277161
ENSP00000480475,ENSG00000277161
ENSP00000482202,ENSG00000277161
ENSP00000481144,ENSG00000277161
ENSP00000488033,ENSG00000277161
ENSP00000488539,ENSG00000277161
ENSP00000365669,ENSG00000177000
ENSP00000365767,ENSG00000177000
ENSP00000365770,ENSG00000177000
ENSP00000365775,ENSG00000177000
ENSP00000365777,ENSG00000177000
ENSP00000398908,ENSG00000177000
ENSP00000405082,ENSG00000177000
ENSP00000408307,ENSG00000177000
ENSP00000492937,ENSG00000177000
ENSP00000493098,ENSG00000177000
ENSP00000493116,ENSG00000177000
ENSP00000493262,ENSG00000177000
ENSP00000363095,ENSG00000119401
ENSP00000408292,ENSG00000119401
ENSP00000412603,ENSG00000119401
ENSP00000268695,ENSG00000141012
ENSP00000454484,ENSG00000141012
ENSP00000455006,ENSG00000141012
ENSP00000455174,ENSG00000141012
ENSP00000456884,ENSG00000141012
ENSP00000457921,ENSG00000141012
ENSP00000222254,ENSG00000105647
ENSP00000395636,ENSG00000105647
ENSP00000476825,ENSG00000105647
ENSP00000477864,ENSG00000105647
ENSP00000484714,ENSG00000105647
ENSP00000500792,ENSG00000105647
ENSP00000290650,ENSG00000159459
ENSP00000454962,ENSG00000159459
ENSP00000455759,ENSG00000159459
ENSP00000456327,ENSG00000159459
ENSP00000456502,ENSG00000159459
ENSP00000457573,ENSG00000159459
ENSP00000457879,ENSG00000159459
ENSP00000477932,ENSG00000159459
ENSP00000486206,ENSG00000159459
ENSP00000337627,ENSG00000100413
ENSP00000347345,ENSG00000100413
ENSP00000379761,ENSG00000100413
ENSP00000385315,ENSG00000100413
ENSP00000395674,ENSG00000100413
ENSP00000408083,ENSG00000100413
ENSP00000415053,ENSG00000100413
ENSP00000276449,ENSG00000147465
ENSP00000429009,ENSG00000147465
ENSP00000430030,ENSG00000147465
ENSP00000280605,ENSG00000151005
ENSP00000298681,ENSG00000165794
ENSP00000452568,ENSG00000165794
ENSP00000301618,ENSG00000167889
ENSP00000391227,ENSG00000167889
ENSP00000455631,ENSG00000167889
ENSP00000456037,ENSG00000167889
ENSP00000457614,ENSG00000167889
ENSP00000480829,ENSG00000085231
ENSP00000483874,ENSG00000085231
ENSP00000484679,ENSG00000085231
ENSP00000485291,ENSG00000085231
ENSP00000485297,ENSG00000085231
ENSP00000370197,ENSG00000085231
ENSP00000370201,ENSG00000085231
ENSP00000420947,ENSG00000085231
ENSP00000479366,ENSG00000085231
ENSP00000481620,ENSG00000085231
ENSP00000223361,ENSG00000106628
ENSP00000386105,ENSG00000106628
ENSP00000389816,ENSG00000106628
ENSP00000395231,ENSG00000106628
ENSP00000399447,ENSG00000106628
ENSP00000406702,ENSG00000106628
ENSP00000416203,ENSG00000106628
ENSP00000480186,ENSG00000106628
ENSP00000514051,ENSG00000106628
ENSP00000514052,ENSG00000106628
ENSP00000514053,ENSG00000106628
ENSP00000514054,ENSG00000106628
ENSP00000514055,ENSG00000106628
ENSP00000514056,ENSG00000106628
ENSP00000514057,ENSG00000106628
ENSP00000514058,ENSG00000106628
ENSP00000514059,ENSG00000106628
ENSP00000514060,ENSG00000106628
ENSP00000514061,ENSG00000106628
ENSP00000514062,ENSG00000106628
ENSP00000514063,ENSG00000106628
ENSP00000514064,ENSG00000106628
ENSP00000514065,ENSG00000106628
ENSP00000514066,ENSG00000106628
ENSP00000514067,ENSG00000106628
ENSP00000514068,ENSG00000106628
ENSP00000514069,ENSG00000106628
ENSP00000514070,ENSG00000106628
ENSP00000305922,ENSG00000172456
ENSP00000360254,ENSG00000172456
ENSP00000360256,ENSG00000172456
ENSP00000360262,ENSG00000172456
ENSP00000403425,ENSG00000172456
ENSP00000406607,ENSG00000172456
ENSP00000463260,ENSG00000172456
ENSP00000489030,ENSG00000172456
ENSP00000489146,ENSG00000172456
ENSP00000489345,ENSG00000172456
ENSP00000489417,ENSG00000172456
ENSP00000489446,ENSG00000172456
ENSP00000489549,ENSG00000172456
ENSP00000342262,ENSG00000120253
ENSP00000356372,ENSG00000120253
ENSP00000356374,ENSG00000120253
ENSP00000385078,ENSG00000120253
ENSP00000438031,ENSG00000120253
ENSP00000338742,ENSG00000197165
ENSP00000378992,ENSG00000197165
ENSP00000433075,ENSG00000197165
ENSP00000435271,ENSG00000197165
ENSP00000435358,ENSG00000197165
ENSP00000479570,ENSG00000012963
ENSP00000483908,ENSG00000012963
ENSP00000485686,ENSG00000012963
ENSP00000485983,ENSG00000012963
ENSP00000486093,ENSG00000012963
ENSP00000486462,ENSG00000012963
ENSP00000486939,ENSG00000012963
ENSP00000013070,ENSG00000012963
ENSP00000450470,ENSG00000012963
ENSP00000450645,ENSG00000012963
ENSP00000451022,ENSG00000012963
ENSP00000451051,ENSG00000012963
ENSP00000451785,ENSG00000012963
ENSP00000452488,ENSG00000012963
ENSP00000369927,ENSG00000196139
ENSP00000401327,ENSG00000196139
ENSP00000474188,ENSG00000196139
ENSP00000474882,ENSG00000196139
ENSP00000191018,ENSG00000064601
ENSP00000346952,ENSG00000064601
ENSP00000361537,ENSG00000064601
ENSP00000361562,ENSG00000064601
ENSP00000408533,ENSG00000064601
ENSP00000475524,ENSG00000064601
ENSP00000475827,ENSG00000064601
ENSP00000476235,ENSG00000064601
ENSP00000493613,ENSG00000064601
ENSP00000502866,ENSG00000064601
ENSP00000502993,ENSG00000064601
ENSP00000503404,ENSG00000064601
ENSP00000503463,ENSG00000064601
ENSP00000503904,ENSG00000064601
ENSP00000504006,ENSG00000064601
ENSP00000504109,ENSG00000064601
ENSP00000504158,ENSG00000064601
ENSP00000504197,ENSG00000064601
ENSP00000504209,ENSG00000064601
ENSP00000504524,ENSG00000064601
ENSP00000504790,ENSG00000064601
ENSP00000352028,ENSG00000156463
ENSP00000424497,ENSG00000156463
ENSP00000361940,ENSG00000241343
ENSP00000397659,ENSG00000241343
ENSP00000404375,ENSG00000241343
ENSP00000446503,ENSG00000241343
ENSP00000473451,ENSG00000241343
ENSP00000483017,ENSG00000241343
ENSP00000298923,ENSG00000165970
ENSP00000434364,ENSG00000165970
ENSP00000353786,ENSG00000111237
ENSP00000400048,ENSG00000111237
ENSP00000447058,ENSG00000111237
ENSP00000447634,ENSG00000111237
ENSP00000449044,ENSG00000111237
ENSP00000449954,ENSG00000111237
ENSP00000480853,ENSG00000111237
ENSP00000245544,ENSG00000125450
ENSP00000445855,ENSG00000125450
ENSP00000461919,ENSG00000125450
ENSP00000462364,ENSG00000125450
ENSP00000462487,ENSG00000125450
ENSP00000462749,ENSG00000125450
ENSP00000462920,ENSG00000125450
ENSP00000463377,ENSG00000125450
ENSP00000463382,ENSG00000125450
ENSP00000463437,ENSG00000125450
ENSP00000463496,ENSG00000125450
ENSP00000463542,ENSG00000125450
ENSP00000463715,ENSG00000125450
ENSP00000464433,ENSG00000125450
ENSP00000464544,ENSG00000125450
ENSP00000421076,ENSG00000249222
ENSP00000320604,ENSG00000170271
ENSP00000428834,ENSG00000170271
ENSP00000428992,ENSG00000170271
ENSP00000429004,ENSG00000170271
ENSP00000429406,ENSG00000170271
ENSP00000429837,ENSG00000170271
ENSP00000429876,ENSG00000170271
ENSP00000430286,ENSG00000170271
ENSP00000431015,ENSG00000170271
ENSP00000431084,ENSG00000170271
ENSP00000369456,ENSG00000125877
ENSP00000382732,ENSG00000125877
ENSP00000413282,ENSG00000125877
ENSP00000306991,ENSG00000170961
ENSP00000269228,ENSG00000141458
ENSP00000464755,ENSG00000141458
ENSP00000467150,ENSG00000141458
ENSP00000467636,ENSG00000141458
ENSP00000468321,ENSG00000141458
ENSP00000468438,ENSG00000141458
ENSP00000234981,ENSG00000134184
ENSP00000311469,ENSG00000134184
ENSP00000358834,ENSG00000134184
ENSP00000358838,ENSG00000134184
ENSP00000455929,ENSG00000134184
ENSP00000456315,ENSG00000134184
ENSP00000328405,ENSG00000065357
ENSP00000377703,ENSG00000065357
ENSP00000385792,ENSG00000065357
ENSP00000402307,ENSG00000065357
ENSP00000446515,ENSG00000065357
ENSP00000446605,ENSG00000065357
ENSP00000447050,ENSG00000065357
ENSP00000447460,ENSG00000065357
ENSP00000448565,ENSG00000065357
ENSP00000449178,ENSG00000065357
ENSP00000449923,ENSG00000065357
ENSP00000450359,ENSG00000065357
ENSP00000450608,ENSG00000065357
ENSP00000450977,ENSG00000065357
ENSP00000450999,ENSG00000065357
ENSP00000451266,ENSG00000065357
ENSP00000451330,ENSG00000065357
ENSP00000451518,ENSG00000065357
ENSP00000451743,ENSG00000065357
ENSP00000451814,ENSG00000065357
ENSP00000452353,ENSG00000065357
ENSP00000261195,ENSG00000111713
ENSP00000297578,ENSG00000164933
ENSP00000427737,ENSG00000164933
ENSP00000430371,ENSG00000164933
ENSP00000430989,ENSG00000164933
ENSP00000516752,ENSG00000164933
ENSP00000360937,ENSG00000162368
ENSP00000360939,ENSG00000162368
ENSP00000398192,ENSG00000162368
ENSP00000433782,ENSG00000162368
ENSP00000514113,ENSG00000162368
ENSP00000514114,ENSG00000162368
ENSP00000264917,ENSG00000113231
ENSP00000330428,ENSG00000113231
ENSP00000331336,ENSG00000113231
ENSP00000345446,ENSG00000113231
ENSP00000345646,ENSG00000113231
ENSP00000422861,ENSG00000113231
ENSP00000423461,ENSG00000113231
ENSP00000425720,ENSG00000113231
ENSP00000426200,ENSG00000113231
ENSP00000493971,ENSG00000113231
ENSP00000325548,ENSG00000133313
ENSP00000325756,ENSG00000133313
ENSP00000461941,ENSG00000133313
ENSP00000462034,ENSG00000133313
ENSP00000462311,ENSG00000133313
ENSP00000462626,ENSG00000133313
ENSP00000462673,ENSG00000133313
ENSP00000463182,ENSG00000133313
ENSP00000463222,ENSG00000133313
ENSP00000463314,ENSG00000133313
ENSP00000463702,ENSG00000133313
ENSP00000463816,ENSG00000133313
ENSP00000464014,ENSG00000133313
ENSP00000464122,ENSG00000133313
ENSP00000464151,ENSG00000133313
ENSP00000464214,ENSG00000133313
ENSP00000464319,ENSG00000133313
ENSP00000479635,ENSG00000133313
ENSP00000482227,ENSG00000133313
ENSP00000376584,ENSG00000256269
ENSP00000392041,ENSG00000256269
ENSP00000438424,ENSG00000256269
ENSP00000438726,ENSG00000256269
ENSP00000439904,ENSG00000256269
ENSP00000442079,ENSG00000256269
ENSP00000443058,ENSG00000256269
ENSP00000444730,ENSG00000256269
ENSP00000444817,ENSG00000256269
ENSP00000444849,ENSG00000256269
ENSP00000445429,ENSG00000256269
ENSP00000445599,ENSG00000256269
ENSP00000491061,ENSG00000256269
ENSP00000496970,ENSG00000256269
ENSP00000497255,ENSG00000256269
ENSP00000497548,ENSG00000256269
ENSP00000498044,ENSG00000256269
ENSP00000498079,ENSG00000256269
ENSP00000498786,ENSG00000256269
ENSP00000509288,ENSG00000256269
ENSP00000359380,ENSG00000099194
ENSP00000327916,ENSG00000183549
ENSP00000460112,ENSG00000183549
ENSP00000461752,ENSG00000183549
ENSP00000478073,ENSG00000183549
ENSP00000350314,ENSG00000197580
ENSP00000354338,ENSG00000197580
ENSP00000414843,ENSG00000197580
ENSP00000431802,ENSG00000197580
ENSP00000431882,ENSG00000197580
ENSP00000432045,ENSG00000197580
ENSP00000434488,ENSG00000197580
ENSP00000435869,ENSG00000197580
ENSP00000436615,ENSG00000197580
ENSP00000436956,ENSG00000197580
ENSP00000437053,ENSG00000197580
ENSP00000476560,ENSG00000197580
ENSP00000357866,ENSG00000143393
ENSP00000357867,ENSG00000143393
ENSP00000357868,ENSG00000143393
ENSP00000357869,ENSG00000143393
ENSP00000391546,ENSG00000143393
ENSP00000394719,ENSG00000143393
ENSP00000410974,ENSG00000143393
ENSP00000413599,ENSG00000143393
ENSP00000431501,ENSG00000143393
ENSP00000432426,ENSG00000143393
ENSP00000433149,ENSG00000143393
ENSP00000285039,ENSG00000167306
ENSP00000315531,ENSG00000167306
ENSP00000466368,ENSG00000167306
ENSP00000513187,ENSG00000167306
ENSP00000513188,ENSG00000167306
ENSP00000273550,ENSG00000167996
ENSP00000431575,ENSG00000167996
ENSP00000431659,ENSG00000167996
ENSP00000432223,ENSG00000167996
ENSP00000433321,ENSG00000167996
ENSP00000433470,ENSG00000167996
ENSP00000434403,ENSG00000167996
ENSP00000435111,ENSG00000167996
ENSP00000436947,ENSG00000167996
ENSP00000484477,ENSG00000167996
ENSP00000268125,ENSG00000140522
ENSP00000454740,ENSG00000140522
ENSP00000457251,ENSG00000140522
ENSP00000338783,ENSG00000135702
ENSP00000454375,ENSG00000135702
ENSP00000359665,ENSG00000155252
ENSP00000414904,ENSG00000256043
ENSP00000503875,ENSG00000256043
ENSP00000504174,ENSG00000256043
ENSP00000504976,ENSG00000256043
ENSP00000505290,ENSG00000256043
ENSP00000505550,ENSG00000256043
ENSP00000505756,ENSG00000256043
ENSP00000505854,ENSG00000256043
ENSP00000506073,ENSG00000256043
ENSP00000506416,ENSG00000256043
ENSP00000460395,ENSG00000256043
ENSP00000347928,ENSG00000134882
ENSP00000365623,ENSG00000134882
ENSP00000383911,ENSG00000134882
ENSP00000402249,ENSG00000134882
ENSP00000481260,ENSG00000134882
ENSP00000219797,ENSG00000103510
ENSP00000406037,ENSG00000103510
ENSP00000454592,ENSG00000103510
ENSP00000456933,ENSG00000103510
ENSP00000498566,ENSG00000103510
ENSP00000334592,ENSG00000186104
ENSP00000432087,ENSG00000186104
ENSP00000435484,ENSG00000186104
ENSP00000465097,ENSG00000186104
ENSP00000466060,ENSG00000186104
ENSP00000466604,ENSG00000186104
ENSP00000264220,ENSG00000128059
ENSP00000423781,ENSG00000128059
ENSP00000425119,ENSG00000128059
ENSP00000378355,ENSG00000127948
ENSP00000389409,ENSG00000127948
ENSP00000389719,ENSG00000127948
ENSP00000390540,ENSG00000127948
ENSP00000393527,ENSG00000127948
ENSP00000395813,ENSG00000127948
ENSP00000399327,ENSG00000127948
ENSP00000399409,ENSG00000127948
ENSP00000399556,ENSG00000127948
ENSP00000400964,ENSG00000127948
ENSP00000403494,ENSG00000127948
ENSP00000404731,ENSG00000127948
ENSP00000409238,ENSG00000127948
ENSP00000409881,ENSG00000127948
ENSP00000412490,ENSG00000127948
ENSP00000414263,ENSG00000127948
ENSP00000419970,ENSG00000127948
ENSP00000516442,ENSG00000127948
ENSP00000516443,ENSG00000127948
ENSP00000516444,ENSG00000127948
ENSP00000516445,ENSG00000127948
ENSP00000516446,ENSG00000127948
ENSP00000333666,ENSG00000182551
ENSP00000371525,ENSG00000182551
ENSP00000410178,ENSG00000182551
ENSP00000486013,ENSG00000182551
ENSP00000384629,ENSG00000183955
ENSP00000406830,ENSG00000183955
ENSP00000413811,ENSG00000183955
ENSP00000297770,ENSG00000165078
ENSP00000419016,ENSG00000165078
ENSP00000491129,ENSG00000165078
ENSP00000301810,ENSG00000060971
ENSP00000333664,ENSG00000060971
ENSP00000389226,ENSG00000060971
ENSP00000391078,ENSG00000060971
ENSP00000395183,ENSG00000060971
ENSP00000398172,ENSG00000060971
ENSP00000403124,ENSG00000060971
ENSP00000405785,ENSG00000060971
ENSP00000414021,ENSG00000060971
ENSP00000486456,ENSG00000060971
ENSP00000259217,ENSG00000136699
ENSP00000386531,ENSG00000136699
ENSP00000393791,ENSG00000136699
ENSP00000397078,ENSG00000136699
ENSP00000397278,ENSG00000136699
ENSP00000401648,ENSG00000136699
ENSP00000403002,ENSG00000136699
ENSP00000403915,ENSG00000136699
ENSP00000405187,ENSG00000136699
ENSP00000405363,ENSG00000136699
ENSP00000406325,ENSG00000136699
ENSP00000406458,ENSG00000136699
ENSP00000407591,ENSG00000136699
ENSP00000416208,ENSG00000136699
ENSP00000505151,ENSG00000136699
ENSP00000505271,ENSG00000136699
ENSP00000505716,ENSG00000136699
ENSP00000506346,ENSG00000136699
ENSP00000506367,ENSG00000136699
ENSP00000506463,ENSG00000136699
ENSP00000517878,ENSG00000136699
ENSP00000517879,ENSG00000136699
ENSP00000517880,ENSG00000136699
ENSP00000517881,ENSG00000136699
ENSP00000517882,ENSG00000136699
ENSP00000517883,ENSG00000136699
ENSP00000517884,ENSG00000136699
ENSP00000517885,ENSG00000136699
ENSP00000517886,ENSG00000136699
ENSP00000517887,ENSG00000136699
ENSP00000517888,ENSG00000136699
ENSP00000517889,ENSG00000136699
ENSP00000517890,ENSG00000136699
ENSP00000517891,ENSG00000136699
ENSP00000517892,ENSG00000136699
ENSP00000517893,ENSG00000136699
ENSP00000517894,ENSG00000136699
ENSP00000517895,ENSG00000136699
ENSP00000517896,ENSG00000136699
ENSP00000517897,ENSG00000136699
ENSP00000322304,ENSG00000102312
ENSP00000348233,ENSG00000102312
ENSP00000352946,ENSG00000102312
ENSP00000354978,ENSG00000102312
ENSP00000356546,ENSG00000102312
ENSP00000419212,ENSG00000102312
ENSP00000419858,ENSG00000102312
ENSP00000420445,ENSG00000102312
ENSP00000431224,ENSG00000102312
ENSP00000446401,ENSG00000102312
ENSP00000506737,ENSG00000102312
ENSP00000259938,ENSG00000137392
ENSP00000482919,ENSG00000137392
ENSP00000483589,ENSG00000137392
ENSP00000335246,ENSG00000187097
ENSP00000451483,ENSG00000187097
ENSP00000451499,ENSG00000187097
ENSP00000451591,ENSG00000187097
ENSP00000451810,ENSG00000187097
ENSP00000309262,ENSG00000090686
ENSP00000363862,ENSG00000090686
ENSP00000363864,ENSG00000090686
ENSP00000383157,ENSG00000090686
ENSP00000406256,ENSG00000090686
ENSP00000431832,ENSG00000090686
ENSP00000431949,ENSG00000090686
ENSP00000434073,ENSG00000090686
ENSP00000435604,ENSG00000090686
ENSP00000435612,ENSG00000090686
ENSP00000387498,ENSG00000176920
ENSP00000430227,ENSG00000176920
ENSP00000004531,ENSG00000003989
ENSP00000381164,ENSG00000003989
ENSP00000419140,ENSG00000003989
ENSP00000419873,ENSG00000003989
ENSP00000430464,ENSG00000003989
ENSP00000492016,ENSG00000003989
ENSP00000276390,ENSG00000147416
ENSP00000428069,ENSG00000147416
ENSP00000430154,ENSG00000147416
ENSP00000430682,ENSG00000147416
ENSP00000430866,ENSG00000147416
ENSP00000520703,ENSG00000147416
ENSP00000520704,ENSG00000147416
ENSP00000520705,ENSG00000147416
ENSP00000520706,ENSG00000147416
ENSP00000520707,ENSG00000147416
ENSP00000520708,ENSG00000147416
ENSP00000228740,ENSG00000111144
ENSP00000395051,ENSG00000111144
ENSP00000449340,ENSG00000111144
ENSP00000449958,ENSG00000111144
ENSP00000222402,ENSG00000078967
ENSP00000391678,ENSG00000078967
ENSP00000397406,ENSG00000078967
ENSP00000401824,ENSG00000078967
ENSP00000407196,ENSG00000078967
ENSP00000410897,ENSG00000078967
ENSP00000411738,ENSG00000078967
ENSP00000414331,ENSG00000078967
ENSP00000442350,ENSG00000078967
ENSP00000261615,ENSG00000015413
ENSP00000376807,ENSG00000015413
ENSP00000397313,ENSG00000015413
ENSP00000455142,ENSG00000015413
ENSP00000455916,ENSG00000015413
ENSP00000508584,ENSG00000015413
ENSP00000351706,ENSG00000196475
ENSP00000376907,ENSG00000158525
ENSP00000393045,ENSG00000158525
ENSP00000417314,ENSG00000158525
ENSP00000417886,ENSG00000158525
ENSP00000418183,ENSG00000158525
ENSP00000419013,ENSG00000158525
ENSP00000419025,ENSG00000158525
ENSP00000419778,ENSG00000158525
ENSP00000420060,ENSG00000158525
ENSP00000420237,ENSG00000158525
ENSP00000360426,ENSG00000138193
ENSP00000360431,ENSG00000138193
ENSP00000360438,ENSG00000138193
ENSP00000501802,ENSG00000138193
ENSP00000501910,ENSG00000138193
ENSP00000502340,ENSG00000138193
ENSP00000502523,ENSG00000138193
ENSP00000502763,ENSG00000138193
ENSP00000502811,ENSG00000138193
ENSP00000508416,ENSG00000138193
ENSP00000508605,ENSG00000138193
ENSP00000509140,ENSG00000138193
ENSP00000509405,ENSG00000138193
ENSP00000509490,ENSG00000138193
ENSP00000261947,ENSG00000113269
ENSP00000429509,ENSG00000113269
ENSP00000430237,ENSG00000113269
ENSP00000430999,ENSG00000113269
ENSP00000297107,ENSG00000164574
ENSP00000366889,ENSG00000164574
ENSP00000415210,ENSG00000164574
ENSP00000428573,ENSG00000164574
ENSP00000215555,ENSG00000099785
ENSP00000370423,ENSG00000099785
ENSP00000469386,ENSG00000099785
ENSP00000471411,ENSG00000099785
ENSP00000471536,ENSG00000099785
ENSP00000471619,ENSG00000099785
ENSP00000472027,ENSG00000099785
ENSP00000329757,ENSG00000185883
ENSP00000454597,ENSG00000185883
ENSP00000454868,ENSG00000185883
ENSP00000457782,ENSG00000185883
ENSP00000240922,ENSG00000121579
ENSP00000417110,ENSG00000121579
ENSP00000417488,ENSG00000121579
ENSP00000417837,ENSG00000121579
ENSP00000418323,ENSG00000121579
ENSP00000418473,ENSG00000121579
ENSP00000418490,ENSG00000121579
ENSP00000419729,ENSG00000121579
ENSP00000486244,ENSG00000121579
ENSP00000288490,ENSG00000157680
ENSP00000392161,ENSG00000157680
ENSP00000396078,ENSG00000157680
ENSP00000399131,ENSG00000157680
ENSP00000479053,ENSG00000157680
ENSP00000516651,ENSG00000157680
ENSP00000415127,ENSG00000204308
ENSP00000388795,ENSG00000204308
ENSP00000415784,ENSG00000204308
ENSP00000387879,ENSG00000204308
ENSP00000364235,ENSG00000204308
ENSP00000413131,ENSG00000204308
ENSP00000401172,ENSG00000204308
ENSP00000434880,ENSG00000204308
ENSP00000227495,ENSG00000110080
ENSP00000348451,ENSG00000110080
ENSP00000376437,ENSG00000110080
ENSP00000394354,ENSG00000110080
ENSP00000399444,ENSG00000110080
ENSP00000431170,ENSG00000110080
ENSP00000432424,ENSG00000110080
ENSP00000432647,ENSG00000110080
ENSP00000432929,ENSG00000110080
ENSP00000433318,ENSG00000110080
ENSP00000433495,ENSG00000110080
ENSP00000433989,ENSG00000110080
ENSP00000434349,ENSG00000110080
ENSP00000434668,ENSG00000110080
ENSP00000434756,ENSG00000110080
